PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.21;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Network ACL acl-0ab4dc19b8a45d225 has Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:network-acl/acl-0ab4dc19b8a45d225;ec2_networkacl_allow_ingress_tcp_port_3389;False;acl-0ab4dc19b8a45d225;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.19;This control checks whether unrestricted incoming traffic for the security groups is accessible to the specified ports that have the highest risk. This control passes when none of the rules in a security group allow ingress traffic from 0.0.0.0/0 for those ports.;EC2;;;EC2;;PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have any high-risk port open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports;False;sg-093d3f8eb64dbbc44;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.13;This control checks whether an Amazon EC2 security group allows ingress from 0.0.0.0/0 or ::/0 to port 22. The control fails if the security group allows ingress from 0.0.0.0/0 or ::/0 to port 22.;EC2;;;EC2;;FAIL;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) has SSH port 22 open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-093d3f8eb64dbbc44;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.14;This control checks whether an Amazon EC2 security group allows ingress from 0.0.0.0/0 or ::/0 to port 3389. The control fails if the security group allows ingress from 0.0.0.0/0 or ::/0 to port 3389.;EC2;;;EC2;;PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-093d3f8eb64dbbc44;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.22;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Security group launch-wizard-5 (sg-0ef01d4e72cdd8720) it is not being used.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-0ef01d4e72cdd8720;ec2_securitygroup_not_used;False;sg-0ef01d4e72cdd8720;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.22;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Security group launch-wizard-3 (sg-074c84bfa7f615b3b) it is not being used.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-074c84bfa7f615b3b;ec2_securitygroup_not_used;False;sg-074c84bfa7f615b3b;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.22;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Security group launch-wizard-4 (sg-073a3ad4d29c4946d) it is not being used.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-073a3ad4d29c4946d;ec2_securitygroup_not_used;False;sg-073a3ad4d29c4946d;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.22;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Security group launch-wizard-1 (sg-0485182bd2751a616) it is not being used.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-0485182bd2751a616;ec2_securitygroup_not_used;False;sg-0485182bd2751a616;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.22;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Security group launch-wizard-7 (sg-08078a4452e865fd4) it is not being used.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-08078a4452e865fd4;ec2_securitygroup_not_used;False;sg-08078a4452e865fd4;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.22;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;PASS;Security group launch-wizard-8 (sg-093d3f8eb64dbbc44) it is being used.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-093d3f8eb64dbbc44;ec2_securitygroup_not_used;False;sg-093d3f8eb64dbbc44;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.22;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Security group launch-wizard-6 (sg-0afc302b7be05b29f) it is not being used.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-0afc302b7be05b29f;ec2_securitygroup_not_used;False;sg-0afc302b7be05b29f;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EC2.22;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Security group launch-wizard-2 (sg-0136583819668c587) it is not being used.;arn:aws:ec2:eu-north-1:334960985321:security-group/sg-0136583819668c587;ec2_securitygroup_not_used;False;sg-0136583819668c587;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;EMR.2;This control checks whether your account is configured with Amazon EMR block public access. The control fails if the block public access setting isn't enabled or if any port other than port 22 is allowed.;EMR;;;EMR;;PASS;EMR Account has Block Public Access enabled.;arn:aws:elasticmapreduce:eu-north-1:334960985321:cluster;emr_cluster_account_public_block_enabled;False;334960985321;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;GuardDuty.1;This control checks whether Amazon GuardDuty is enabled in your GuardDuty account and Region. It is highly recommended that you enable GuardDuty in all supported AWS Regions. Doing so allows GuardDuty to generate findings about unauthorized or unusual activity, even in Regions that you do not actively use. This also allows GuardDuty to monitor CloudTrail events for global AWS services such as IAM.;GuardDuty;;;GuardDuty;;FAIL;GuardDuty is not enabled.;arn:aws:guardduty:eu-north-1:334960985321:detector/unknown;guardduty_is_enabled;False;detector/unknown;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.1;This control checks whether the default version of IAM policies (also known as customer managed policies) has administrator access that includes a statement with 'Effect': 'Allow' with 'Action': '*' over 'Resource': '*'. The control only checks the customer managed policies that you create. It does not check inline and AWS managed policies.;IAM;;;IAM;;PASS;AWS policy AmazonECSServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AmazonECSServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;AmazonECSServiceRolePolicy;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.1;This control checks whether the default version of IAM policies (also known as customer managed policies) has administrator access that includes a statement with 'Effect': 'Allow' with 'Action': '*' over 'Resource': '*'. The control only checks the customer managed policies that you create. It does not check inline and AWS managed policies.;IAM;;;IAM;;PASS;AWS policy AWSTrustedAdvisorServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSTrustedAdvisorServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;AWSTrustedAdvisorServiceRolePolicy;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.1;This control checks whether the default version of IAM policies (also known as customer managed policies) has administrator access that includes a statement with 'Effect': 'Allow' with 'Action': '*' over 'Resource': '*'. The control only checks the customer managed policies that you create. It does not check inline and AWS managed policies.;IAM;;;IAM;;FAIL;AWS policy AdministratorAccess is attached and allows '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess;iam_aws_attached_policy_no_administrative_privileges;False;AdministratorAccess;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.1;This control checks whether the default version of IAM policies (also known as customer managed policies) has administrator access that includes a statement with 'Effect': 'Allow' with 'Action': '*' over 'Resource': '*'. The control only checks the customer managed policies that you create. It does not check inline and AWS managed policies.;IAM;;;IAM;;PASS;AWS policy AWSSupportServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSSupportServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;AWSSupportServiceRolePolicy;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.1;This control checks whether the default version of IAM policies (also known as customer managed policies) has administrator access that includes a statement with 'Effect': 'Allow' with 'Action': '*' over 'Resource': '*'. The control only checks the customer managed policies that you create. It does not check inline and AWS managed policies.;IAM;;;IAM;;PASS;AWS policy ViewOnlyAccess is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/job-function/ViewOnlyAccess;iam_aws_attached_policy_no_administrative_privileges;False;ViewOnlyAccess;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.1;This control checks whether the default version of IAM policies (also known as customer managed policies) has administrator access that includes a statement with 'Effect': 'Allow' with 'Action': '*' over 'Resource': '*'. The control only checks the customer managed policies that you create. It does not check inline and AWS managed policies.;IAM;;;IAM;;PASS;AWS policy SecurityAudit is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/SecurityAudit;iam_aws_attached_policy_no_administrative_privileges;False;SecurityAudit;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.1;This control checks whether the default version of IAM policies (also known as customer managed policies) has administrator access that includes a statement with 'Effect': 'Allow' with 'Action': '*' over 'Resource': '*'. The control only checks the customer managed policies that you create. It does not check inline and AWS managed policies.;IAM;;;IAM;;PASS;AWS policy AWSResourceExplorerServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSResourceExplorerServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;AWSResourceExplorerServiceRolePolicy;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.4;This control checks whether the root user access key is present. The root account is the most privileged user in an AWS account. AWS access keys provide programmatic access to a given account.;IAM;;;IAM;;PASS;Root account does not have access keys.;arn:aws:iam::334960985321:root;iam_no_root_access_key;False;<root_account>;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.7;This control checks whether the account password policy for IAM users uses the recommended configurations.;IAM;;;IAM;;FAIL;Password expiration is not set.;arn:aws:iam:eu-north-1:334960985321:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;334960985321;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.10;This control checks whether the account password policy for IAM users uses the following minimum PCI DSS configurations.RequireUppercaseCharacters â Require at least one uppercase character in password. (Default = true)RequireLowercaseCharacters â Require at least one lowercase character in password. (Default = true)RequireNumbers â Require at least one number in password. (Default = true)MinimumPasswordLength â Password minimum length. (Default = 7 or longer)PasswordReusePrevention â Number of passwords before allowing reuse. (Default = 4)MaxPasswordAge â Number of days before password expiration. (Default = 90).;IAM;;;IAM;;FAIL;Password expiration is not set.;arn:aws:iam:eu-north-1:334960985321:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;334960985321;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.7;This control checks whether the account password policy for IAM users uses the recommended configurations.;IAM;;;IAM;;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:eu-north-1:334960985321:password-policy;iam_password_policy_lowercase;False;334960985321;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.10;This control checks whether the account password policy for IAM users uses the following minimum PCI DSS configurations.RequireUppercaseCharacters â Require at least one uppercase character in password. (Default = true)RequireLowercaseCharacters â Require at least one lowercase character in password. (Default = true)RequireNumbers â Require at least one number in password. (Default = true)MinimumPasswordLength â Password minimum length. (Default = 7 or longer)PasswordReusePrevention â Number of passwords before allowing reuse. (Default = 4)MaxPasswordAge â Number of days before password expiration. (Default = 90).;IAM;;;IAM;;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:eu-north-1:334960985321:password-policy;iam_password_policy_lowercase;False;334960985321;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.7;This control checks whether the account password policy for IAM users uses the recommended configurations.;IAM;;;IAM;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:eu-north-1:334960985321:password-policy;iam_password_policy_minimum_length_14;False;334960985321;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM.10;This control checks whether the account password policy for IAM users uses the following minimum PCI DSS configurations.RequireUppercaseCharacters â Require at least one uppercase character in password. (Default = true)RequireLowercaseCharacters â Require at least one lowercase character in password. (Default = true)RequireNumbers â Require at least one number in password. (Default = true)MinimumPasswordLength â Password minimum length. (Default = 7 or longer)PasswordReusePrevention â Number of passwords before allowing reuse. (Default = 4)MaxPasswordAge â Number of days before password expiration. (Default = 90).;IAM;;;IAM;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:eu-north-1:334960985321:password-policy;iam_password_policy_minimum_length_14;False;334960985321;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
